,image,class,method,split
174,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/john-singer-sargent_claude-monet-painting-by-the-edge-of-a-wood-1885.jpg,0,real,test
175,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/john-henry-twachtman_the-white-bridge-1.jpg,0,real,test
176,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/auguste-rodin_pens.jpg,0,real,test
177,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/nicolae-grigorescu_the-spring-detail.jpg,0,real,test
178,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/albert-julius-olsson_moonrise-st-ives-bay.jpg,0,real,test
179,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/giuseppe-de-nittis_the-nannys.jpg,0,real,test
180,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/nathaniel-hone-the-younger_an-italian-village-by-the-sea.jpg,0,real,test
181,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/william-merritt-chase_in-the-studio-1.jpg,0,real,test
182,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/david-davies_old-brewery-sennybridge.jpg,0,real,test
183,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/mikhail-nesterov_a-firtree-1890.jpg,0,real,test
184,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/james-mcneill-whistler_harmony-in-gray-and-green-miss-cicely-alexander-1873.jpg,0,real,test
185,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/egon-schiele_meadow-with-village-in-background-1907.jpg,0,real,test
186,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/charles-sprague-pearce_reading-by-the-shore.jpg,0,real,test
187,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/konstantin-yuon_bathing.jpg,0,real,test
188,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/vasile-popescu_still-life-with-pipe-and-basket-full-of-violets-1930.jpg,0,real,test
189,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/auguste-rodin_untitled-4.jpg,0,real,test
190,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/stefan-popescu_street-from-bretania-1.jpg,0,real,test
191,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/karl-edvard-diriks_pin-au-bord-de-la-mer.jpg,0,real,test
192,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/nicolae-vermont_in-front-of-the-easel-1910.jpg,0,real,test
193,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/frederick-carl-frieseke_nude-in-dappled-sunlight.jpg,0,real,test
194,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/horia-bernea_springtime-1987.jpg,0,real,test
195,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/georg-pauli_model-on-the-cliff.jpg,0,real,test
196,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/armand-guillaumin_sunset-at-ivry-soleil-couchant-ivry-1873.jpg,0,real,test
197,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/joaqu-n-sorolla_the-shadow-of-alcantara-bridge-toledo-1906.jpg,0,real,test
198,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/henri-martin_view-of-the-labastide-du-vert-below-to-marquayrol.jpg,0,real,test
199,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/impressionism/francis-picabia_the-eure-in-the-twilight-sun-1901.jpg,0,real,test
200,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-167219624-30153.jpg,1,SD,test
201,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-170188719-650684.jpg,1,SD,test
202,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-147964693-665292.jpg,1,SD,test
203,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-162026710-832732.jpg,1,SD,test
204,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-13543966-342537.jpg,1,SD,test
205,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-151350730-533858.jpg,1,SD,test
206,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-18256475-35426.jpg,1,SD,test
207,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-222694730-244484.jpg,1,SD,test
208,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-133794261-230050.jpg,1,SD,test
209,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-163654235-686582.jpg,1,SD,test
210,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-171473175-948375.jpg,1,SD,test
211,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-154414321-895562.jpg,1,SD,test
212,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-107395659-694003.jpg,1,SD,test
213,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-108562093-184159.jpg,1,SD,test
214,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-185061209-301834.jpg,1,SD,test
215,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-114747906-443185.jpg,1,SD,test
216,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-121930394-684238.jpg,1,SD,test
217,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-200260578-967172.jpg,1,SD,test
218,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-17951763-917768.jpg,1,SD,test
219,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-13155008-414610.jpg,1,SD,test
220,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-130074663-231815.jpg,1,SD,test
221,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-163233016-592936.jpg,1,SD,test
222,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-112946967-552624.jpg,1,SD,test
223,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-125700407-276671.jpg,1,SD,test
224,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-182455029-184395.jpg,1,SD,test
225,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-121728520-496062.jpg,1,SD,test
226,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-176358143-836231.jpg,1,SD,test
227,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-113575389-556797.jpg,1,SD,test
228,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-113238437-976005.jpg,1,SD,test
229,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-134023771-917500.jpg,1,SD,test
230,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-227563313-824974.jpg,1,SD,test
231,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-162997748-52605.jpg,1,SD,test
232,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-192930796-984428.jpg,1,SD,test
233,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-213823461-844642.jpg,1,SD,test
234,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-19971361-528335.jpg,1,SD,test
235,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-10885537-928399.jpg,1,SD,test
236,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-134023771-313877.jpg,1,SD,test
237,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-121930394-644404.jpg,1,SD,test
238,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-163654235-78318.jpg,1,SD,test
239,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-228692248-4355.jpg,1,SD,test
240,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-199041792-579589.jpg,1,SD,test
241,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-158677854-291492.jpg,1,SD,test
242,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-147749556-694327.jpg,1,SD,test
243,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-188580883-26941.jpg,1,SD,test
244,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-168392936-756188.jpg,1,SD,test
245,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-22062722-166216.jpg,1,SD,test
246,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-195211598-822491.jpg,1,SD,test
247,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-234895961-236058.jpg,1,SD,test
248,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-207352213-939649.jpg,1,SD,test
249,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-19971361-527691.jpg,1,SD,test
250,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-143128791-459818.jpg,1,SD,test
251,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-17951763-577504.jpg,1,SD,test
252,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-127144748-770742.jpg,1,SD,test
253,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-14257246-529874.jpg,1,SD,test
254,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-162997748-86332.jpg,1,SD,test
255,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-215042710-92538.jpg,1,SD,test
256,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-211580015-484506.jpg,1,SD,test
257,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-147964693-664874.jpg,1,SD,test
258,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-110943521-848388.jpg,1,SD,test
259,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-193315077-398166.jpg,1,SD,test
260,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-100974861-452718.jpg,1,SD,test
261,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-181925053-74014.jpg,1,SD,test
262,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-193318179-796120.jpg,1,SD,test
263,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-176957877-634754.jpg,1,SD,test
264,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-227880035-957615.jpg,1,SD,test
265,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-198031163-101904.jpg,1,SD,test
266,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-153761454-301287.jpg,1,SD,test
267,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-121775452-258651.jpg,1,SD,test
268,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-204566580-641664.jpg,1,SD,test
269,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-154048963-832189.jpg,1,SD,test
270,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-232841421-464781.jpg,1,SD,test
271,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-152801263-750040.jpg,1,SD,test
272,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-181887078-214995.jpg,1,SD,test
273,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-22062722-639546.jpg,1,SD,test
274,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-124483760-488204.jpg,1,SD,test
275,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-237180471-474760.jpg,1,SD,test
276,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-213387540-574630.jpg,1,SD,test
277,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-19469135-827349.jpg,1,SD,test
278,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-218924993-524698.jpg,1,SD,test
279,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-147749556-112314.jpg,1,SD,test
280,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-181640973-272734.jpg,1,SD,test
281,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-152980421-6190.jpg,1,SD,test
282,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-183944374-694896.jpg,1,SD,test
283,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-104027823-879807.jpg,1,SD,test
284,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-112946967-822946.jpg,1,SD,test
285,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-235099311-335032.jpg,1,SD,test
286,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-121930394-893407.jpg,1,SD,test
287,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-152625717-432963.jpg,1,SD,test
288,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-15552115-205033.jpg,1,SD,test
289,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-154414321-70024.jpg,1,SD,test
290,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-235367275-678314.jpg,1,SD,test
291,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-108114962-150661.jpg,1,SD,test
292,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-161254437-566150.jpg,1,SD,test
293,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-148231001-633011.jpg,1,SD,test
294,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-152401927-488168.jpg,1,SD,test
295,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-23506540-229671.jpg,1,SD,test
296,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-176358143-618861.jpg,1,SD,test
297,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-189302155-170799.jpg,1,SD,test
298,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-176825183-105540.jpg,1,SD,test
299,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-113159558-628053.jpg,1,SD,test
300,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-123804735-691596.jpg,1,SD,test
301,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-146471234-319734.jpg,1,SD,test
302,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-128418776-175769.jpg,1,SD,test
303,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-232841421-941692.jpg,1,SD,test
304,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-127301865-198490.jpg,1,SD,test
305,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-222448551-644976.jpg,1,SD,test
306,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-121775452-80902.jpg,1,SD,test
307,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-132727322-681321.jpg,1,SD,test
308,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-227880035-850742.jpg,1,SD,test
309,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-192930796-876989.jpg,1,SD,test
310,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-216102557-374778.jpg,1,SD,test
311,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-220205639-426634.jpg,1,SD,test
312,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-100145525-479658.jpg,1,SD,test
313,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-113159558-384098.jpg,1,SD,test
314,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-100145525-402268.jpg,1,SD,test
315,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-108114962-602603.jpg,1,SD,test
316,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-22062722-671857.jpg,1,SD,test
317,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-166408322-480051.jpg,1,SD,test
318,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-10857630-389176.jpg,1,SD,test
319,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-136824861-550251.jpg,1,SD,test
320,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-182607501-38145.jpg,1,SD,test
321,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-130094034-952700.jpg,1,SD,test
322,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-196936322-996443.jpg,1,SD,test
323,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-13543966-739257.jpg,1,SD,test
324,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-140188700-444150.jpg,1,SD,test
325,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-150900700-218655.jpg,1,SD,test
326,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-206450396-136504.jpg,1,SD,test
327,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-190752012-146309.jpg,1,SD,test
328,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-123804735-756526.jpg,1,SD,test
329,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-162072465-664030.jpg,1,SD,test
330,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-209049351-960963.jpg,1,SD,test
331,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-120942481-513160.jpg,1,SD,test
332,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-21796177-551244.jpg,1,SD,test
333,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-187450300-180175.jpg,1,SD,test
334,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-124239376-50083.jpg,1,SD,test
335,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-12803382-85684.jpg,1,SD,test
336,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-220205639-192262.jpg,1,SD,test
337,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-224791014-989160.jpg,1,SD,test
338,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_SD_expressionism/2-197609096-185945.jpg,1,SD,test
